time,DaymetV4,ACCESS-CM2_ssp585_r1i1p1f1_DBCCA_Daymet,BCC-CSM2-MR_ssp585_r1i1p1f1_DBCCA_Daymet,CNRM-ESM2-1_ssp585_r1i1p1f2_DBCCA_Daymet,MPI-ESM1-2-HR_ssp585_r1i1p1f1_DBCCA_Daymet,MRI-ESM2-0_ssp585_r1i1p1f1_DBCCA_Daymet,NorESM2-MM_ssp585_r1i1p1f1_DBCCA_Daymet
2001-11-27 12:00:00,8.969961,12.999526,14.452278,3.9378152,0.009081738,0.0,14.862861
2001-11-28 12:00:00,22.707504,9.115958,0.04794561,9.554407,15.220616,1.9793822,14.500092
2001-11-29 12:00:00,18.091965,19.348042,0.0,10.346778,16.618805,14.068043,16.087612
2001-11-30 12:00:00,18.868345,14.381946,0.37754124,7.0931168,21.652067,23.264084,0.0
2001-12-01 12:00:00,29.282913,53.381996,0.0,15.536861,4.504934,3.5459266,0.035382606
2001-12-02 12:00:00,10.359329,37.13938,0.0,18.21862,0.0,0.03522984,0.0
2001-12-03 12:00:00,8.002747,25.272726,0.0,11.441001,0.0,0.088697225,0.0
2001-12-04 12:00:00,8.998959,16.249802,0.0,1.4667959,0.0,0.057017263,0.07493271
2001-12-05 12:00:00,13.607416,12.34599,0.11090784,26.207336,0.72739375,0.0,0.0
2001-12-06 12:00:00,18.850769,39.875626,0.0117842825,45.883625,9.881311,0.0,0.0004758686
2001-12-07 12:00:00,12.049765,22.384134,0.016608052,10.024511,7.0642304,0.0,0.30021727
2001-12-08 12:00:00,17.44567,16.974834,0.06939606,1.182143,1.4920377,2.381599,11.7874975
2001-12-09 12:00:00,6.4366035,3.4675136,3.1939406,14.993383,0.8922658,9.359183,8.392155
2001-12-10 12:00:00,4.8463078,0.6186508,0.0,2.114903,2.8028007,0.19166681,3.9392972
2001-12-11 12:00:00,1.3858342,11.621037,1.0147667,3.197025,0.49768978,1.5138934,4.391202
2001-12-12 12:00:00,21.757269,38.40643,4.898213,14.502992,2.10373,0.025911517,13.906721
2001-12-13 12:00:00,43.665295,59.33036,9.668994,0.07793547,0.0,0.21205723,13.823045
2001-12-14 12:00:00,19.513124,23.652334,0.05781213,7.16903,1.8079003,0.0,14.463032
2001-12-15 12:00:00,33.94541,3.091927,0.68850946,0.0,1.922064,0.0,33.331528
2001-12-16 12:00:00,49.213295,16.767246,6.6940756,13.157658,0.24623546,0.0,19.342054
2001-12-17 12:00:00,15.755894,17.041342,7.8825393,7.846274,6.7628717,1.4836948,9.560453
2001-12-18 12:00:00,14.082275,4.7768087,4.009326,13.664536,0.45644045,1.2763499,31.31316
2001-12-19 12:00:00,7.201694,0.07563318,3.1488314,13.253564,2.0822449,8.674326,22.60668
2001-12-20 12:00:00,1.1470569,1.5979372,7.0092244,4.608279,6.436158,4.6709156,12.949675
2001-12-21 12:00:00,0.0,3.3580403,0.007888913,4.749605,6.4838953,0.0005921319,9.529576
2001-12-22 12:00:00,0.0,3.05759,28.103422,5.61934,32.579315,6.2559767,0.4673856
2001-12-23 12:00:00,0.0,0.27681795,27.883766,7.6324415,3.012613,2.8620336,0.28200507
2001-12-24 12:00:00,0.0,0.0,13.522985,20.621868,2.9398613,20.192982,0.0
2001-12-25 12:00:00,0.0,0.0,33.75793,0.37129754,44.01569,10.434321,1.844419
2001-12-26 12:00:00,0.0,2.6513855,18.961128,9.470589,7.5792813,31.394497,0.3744692
2001-12-27 12:00:00,2.6320682,5.3123474,0.023270454,42.723923,11.862534,35.817917,6.321347
2001-12-28 12:00:00,4.0032434,2.191059,0.0,21.696243,31.796003,12.362787,1.5667043
2001-12-29 12:00:00,0.027255403,6.7139325,2.4318094,18.391352,24.628645,0.7219926,0.17306007
2001-12-30 12:00:00,0.15851852,7.5709457,1.9774954,15.842327,92.77553,25.542763,0.00053477276
2001-12-31 12:00:00,2.6735737,31.641113,12.896159,19.67067,20.695272,22.128326,1.630608
2002-01-01 12:00:00,8.828003,15.1338,1.2184572,8.356874,11.973747,10.091337,12.018391
2002-01-02 12:00:00,8.842625,22.600628,0.48737046,42.237244,25.233725,32.24371,9.5700445
2002-01-03 12:00:00,4.730756,5.575508,1.0423577,17.77576,5.0652766,19.176117,0.058809474
2002-01-04 12:00:00,0.58930016,15.792622,2.908585,41.41427,12.657423,46.29905,0.010597426
2002-01-05 12:00:00,6.995332,0.20183006,1.2793248,31.986658,0.034439817,8.781647,0.049930573
2002-01-06 12:00:00,47.480392,2.68495,0.0,29.266441,0.004910099,0.0,0.0
2002-01-07 12:00:00,70.928024,0.18585862,0.0,4.901609,0.4184092,15.699257,0.0
2002-01-08 12:00:00,20.73956,0.69993496,0.6841199,54.001263,2.5840702,5.210912,0.0
2002-01-09 12:00:00,3.2118642,11.534832,5.137991,13.32576,12.02215,0.0,0.055859126
2002-01-10 12:00:00,1.835471,4.3744674,4.9014735,6.065002,4.753457,0.025376262,0.15706205
2002-01-11 12:00:00,9.253149,0.0,5.4841113,0.6907691,19.265179,14.906875,0.0
2002-01-12 12:00:00,20.100975,0.0,20.648916,16.445343,10.053897,8.352156,2.1975071
2002-01-13 12:00:00,2.6599267,0.0,54.950127,12.631418,1.3098942,8.843151,7.3367085
2002-01-14 12:00:00,0.0,0.18945754,9.403663,6.515664,3.6091948,1.4738944,12.367592
2002-01-15 12:00:00,0.0,19.231186,14.09544,18.40298,10.0080595,11.431032,0.0065307524
2002-01-16 12:00:00,0.7958213,0.0,7.2801156,18.182077,0.24040377,8.654162,2.757535
2002-01-17 12:00:00,0.6003693,10.755149,4.422303,29.895634,0.29803294,24.191929,0.39232555
2002-01-18 12:00:00,7.76751,11.06523,25.149223,1.4974452,0.5642117,16.408096,16.618576
2002-01-19 12:00:00,16.839306,0.0,21.801289,23.777756,0.009330809,25.256454,2.4517853
2002-01-20 12:00:00,17.902489,0.0,16.941034,39.71734,0.036432255,14.221697,0.99967235
2002-01-21 12:00:00,12.280709,0.0,1.0327902,4.77291,7.290255,4.519232,2.008527
2002-01-22 12:00:00,9.959801,0.0,0.07826763,1.7011207,6.692425,15.54928,0.06415406
2002-01-23 12:00:00,27.415127,0.51359665,2.841003,10.601115,19.525162,0.0007624713,0.0051541165
2002-01-24 12:00:00,43.272285,0.0,0.48838,9.215015,12.504808,2.1410587,0.097632416
2002-01-25 12:00:00,19.220076,0.0,7.9983506,8.66474,0.6047153,6.1274405,0.0
2002-01-26 12:00:00,9.3211975,0.013769772,6.2568197,5.2759995,0.65024835,14.569315,16.539444
2002-01-27 12:00:00,7.2210145,0.0,17.933926,0.10013195,13.748046,5.1465297,44.432552
2002-01-28 12:00:00,3.377886,1.7976964,18.893417,0.004488306,9.43224,1.5345203,0.2255711
2002-01-29 12:00:00,7.5553904,0.0,0.0144164525,0.0,15.48438,49.598263,7.2885036
2002-01-30 12:00:00,12.441874,0.008884683,0.0,37.38366,11.2896805,21.115675,13.051985
2002-01-31 12:00:00,8.414898,0.0,2.9464798,55.502586,12.872938,5.3797674,8.668368
2002-02-01 12:00:00,5.0109444,0.0073894826,0.0,31.34513,21.630783,23.561352,8.382251
2002-02-02 12:00:00,4.950613,4.706126,2.4610558,32.511524,19.477737,41.553627,6.1951866
2002-02-03 12:00:00,6.9764104,1.057052,1.1188644,27.998299,43.297714,11.225485,1.2762347
2002-02-04 12:00:00,3.5355422,0.0,0.5520451,25.486982,27.240236,31.65151,20.93139
2002-02-05 12:00:00,11.526836,18.956367,0.0,30.155052,7.1976357,29.498322,13.68593
2002-02-06 12:00:00,19.268978,17.36275,0.0,11.747329,5.4746914,12.567547,13.393698
2002-02-07 12:00:00,15.293821,0.0,15.797692,26.03251,1.9669149,0.5113591,0.2250211
2002-02-08 12:00:00,8.782143,0.1498242,39.20627,0.95331645,8.190836,0.0,0.0
2002-02-09 12:00:00,4.1312265,17.267334,7.138366,24.869171,2.8908055,2.3728456,20.228369
2002-02-10 12:00:00,10.418597,11.5970745,0.0,6.908475,5.322913,34.02059,15.308128
2002-02-11 12:00:00,2.4220805,21.29633,0.0,10.975077,12.418204,33.587555,0.33008164
2002-02-12 12:00:00,0.0,51.63887,0.8859723,6.253746,15.18487,11.092185,0.0
2002-02-13 12:00:00,0.0,73.58146,0.0049604247,0.25710958,58.000595,20.678604,0.0030246498
2002-02-14 12:00:00,0.0,60.415443,0.0,0.033648826,25.385159,21.627045,0.0
2002-02-15 12:00:00,0.0,39.372185,0.0,0.009243419,15.356039,8.590359,0.0
2002-02-16 12:00:00,2.3048463,18.101988,0.050399836,3.1559196,2.0517662,6.972538,0.0
2002-02-17 12:00:00,5.269701,16.687597,9.432638,0.18328246,0.0,7.8470693,0.0
2002-02-18 12:00:00,6.919663,25.805536,0.19179207,14.596949,0.48021477,3.3853207,0.005660403
2002-02-19 12:00:00,12.441446,25.231836,6.5637746,6.726973,0.2640313,1.2258842,0.2697311
2002-02-20 12:00:00,24.804981,10.248344,19.239944,8.78294,1.297695,3.8547535,0.0015141274
2002-02-21 12:00:00,82.50059,19.242104,7.136281,0.0,0.9545306,23.718498,0.0
2002-02-22 12:00:00,38.08722,8.298361,11.571613,3.4500546,2.595322,4.371563,0.0
2002-02-23 12:00:00,11.2864,0.15109345,8.646412,0.786428,3.198898,8.072237,0.042343806
2002-02-24 12:00:00,2.3106918,4.0243235,15.129515,2.079177,24.010342,0.43670762,0.0
2002-02-25 12:00:00,0.3377571,4.496252,19.964777,3.9321651,26.918127,0.0,2.2098064
2002-02-26 12:00:00,0.63540894,1.7146628,13.6025505,16.561798,9.372908,13.053297,8.447042
2002-02-27 12:00:00,1.092531,7.575082,36.457405,26.58125,4.912738,45.852432,11.087034
2002-02-28 12:00:00,0.0,11.421037,19.294476,4.3017845,0.0,42.787354,10.714299
2002-03-01 12:00:00,0.0,13.897111,14.228015,24.482391,0.0,29.24488,6.4037437
2002-03-02 12:00:00,0.0,8.658298,31.474934,6.5833015,0.0,3.4477744,9.115083
2002-03-03 12:00:00,0.10815196,3.7794986,7.8289657,13.802592,0.0,0.0,60.398773
2002-03-04 12:00:00,4.0822186,26.534365,12.222156,30.888279,5.79242,2.786453,89.847305
2002-03-05 12:00:00,3.7181163,9.42405,0.0,0.98965913,20.41607,1.9922904,59.81993
2002-03-06 12:00:00,1.9658204,11.958313,0.027102511,8.926632,12.382843,4.5715647,22.178308
2002-03-07 12:00:00,5.0648775,28.846092,0.0,4.6456137,5.367482,0.008703529,18.418211
2002-03-08 12:00:00,5.601369,79.365036,0.3379019,7.836417,19.757729,15.790108,0.9872227
2002-03-09 12:00:00,8.850975,37.88594,0.30280393,0.0,38.382175,10.782927,4.3758717
2002-03-10 12:00:00,23.06896,40.104874,0.0,0.64110625,16.052792,28.348337,0.23419026
2002-03-11 12:00:00,44.955025,47.9897,0.0,0.0,3.3028984,8.974346,0.0
2002-03-12 12:00:00,17.76011,17.147577,0.0009165879,0.0,12.400314,0.49962986,0.0
2002-03-13 12:00:00,8.247217,13.770983,0.0,0.0,18.896564,0.056783613,1.3278822
2002-03-14 12:00:00,8.057984,31.689236,0.041700676,0.0,24.059673,2.4160519,0.07329886
2002-03-15 12:00:00,10.924732,4.949319,7.7560654,0.60990256,29.561682,12.375542,0.0
2002-03-16 12:00:00,4.308832,21.728575,1.447978,4.289468,11.404535,31.216679,0.09184859
2002-03-17 12:00:00,2.1150393,10.946871,9.328432,8.997923,7.0421777,12.528476,0.43779367
2002-03-18 12:00:00,16.090963,27.092316,6.5833225,0.6738728,0.011410707,14.638027,0.8007485
2002-03-19 12:00:00,25.746899,13.779571,25.24268,0.005114654,3.2662654,1.8734671,1.880182
2002-03-20 12:00:00,16.47164,1.9562732,38.931805,6.7707243,6.537917,24.523006,10.887474
2002-03-21 12:00:00,9.244797,3.154874,32.039326,5.9662147,15.315977,14.30314,14.901827
2002-03-22 12:00:00,1.4044138,0.002188635,49.532757,52.65181,4.890295,26.159414,45.66835
2002-03-23 12:00:00,0.0,0.082432255,17.889225,47.054092,7.166916,12.516108,11.519677
2002-03-24 12:00:00,0.303528,1.6962236,13.870035,33.611664,1.1795229,10.422821,26.72113
2002-03-25 12:00:00,0.0,1.3344243,21.018932,5.534999,0.5306028,12.434492,3.819869
2002-03-26 12:00:00,6.803573,0.0,33.820145,3.6835732,0.0,1.9772899,7.27526
2002-03-27 12:00:00,12.124003,0.0,8.689684,3.975892,0.041561026,0.039434906,0.45636857
2002-03-28 12:00:00,7.0561852,0.0,2.3847156,8.3503,6.1275373,0.12758794,7.89353
2002-03-29 12:00:00,2.7700007,2.1975641,3.9558623,8.404999,10.844246,0.16562574,6.1102743
2002-03-30 12:00:00,1.1624792,7.1756396,1.9768279,0.083702885,20.13612,0.098612174,4.896887
2002-03-31 12:00:00,5.8392777,11.377919,11.96434,0.030130748,26.333021,0.16952968,0.070430614
2002-04-01 12:00:00,1.2209044,8.952184,5.138952,5.829479,11.75983,0.0,0.32794636
2002-04-02 12:00:00,0.0,6.854578,18.661804,3.4188948,19.92175,0.0,2.9317894
2002-04-03 12:00:00,0.0,4.7367578,5.6152177,0.013988023,19.13891,0.0,4.0085964
2002-04-04 12:00:00,0.0,11.281728,0.63137275,0.009739824,3.9377747,0.011704745,5.1718025
2002-04-05 12:00:00,6.292844,22.313023,0.050759766,0.0,5.2687407,0.52447104,0.7152629
2002-04-06 12:00:00,12.413748,66.843605,2.8779178,0.0,2.7474177,5.7878475,0.0047456175
2002-04-07 12:00:00,0.58081114,29.281174,6.87878,2.7532253,0.0375152,3.460167,0.14087953
2002-04-08 12:00:00,0.08646086,13.803236,6.5935764,14.31698,4.173764,20.08136,8.103012
2002-04-09 12:00:00,18.330719,6.7537756,0.49549,2.0480165,0.48137578,14.444149,7.3963313
2002-04-10 12:00:00,12.28367,4.884534,0.0,2.6695414,0.0,0.92883193,10.736003
2002-04-11 12:00:00,14.204438,0.0,1.4635291,0.4252466,4.5375004,0.2784729,8.274796
2002-04-12 12:00:00,16.792053,5.892262,15.291424,3.2908673,1.1996939,0.046566367,29.225243
2002-04-13 12:00:00,44.557022,12.542519,4.7956343,1.2282457,0.0,5.6812286,5.492835
2002-04-14 12:00:00,20.13218,2.8963747,2.6876187,3.5111456,0.6879069,5.9627714,0.0
2002-04-15 12:00:00,8.35708,1.9261608,1.6206414,26.744802,1.3680112,16.504845,0.29541534
2002-04-16 12:00:00,4.8958144,13.491228,0.15517253,18.070063,12.276741,5.3336096,0.0
2002-04-17 12:00:00,5.009737,7.0592875,0.5159624,3.2973926,1.5262451,3.699157,0.0
2002-04-18 12:00:00,0.0,0.7541014,0.0121409735,0.5151981,12.740625,21.252663,0.0029741786
2002-04-19 12:00:00,0.0,20.625458,0.013669586,1.340112,1.4611161,13.337819,0.0
2002-04-20 12:00:00,0.33487195,8.577528,0.0,0.74864495,0.07821737,9.491116,1.6347978
2002-04-21 12:00:00,2.3074136,0.08884315,0.0,0.0,0.0,16.556673,1.0782981
2002-04-22 12:00:00,9.058899,2.504536,0.536746,0.12228044,0.0,5.9443126,1.2494322
2002-04-23 12:00:00,1.275321,0.65315485,0.0,6.979166,0.00868539,6.914819,5.700291
2002-04-24 12:00:00,0.7232611,0.46350136,4.0837507,4.993599,5.393008,0.4373631,4.305728
2002-04-25 12:00:00,0.0,0.0,9.731689,4.1435604,1.436672,0.95237374,11.084625
2002-04-26 12:00:00,1.8877857,0.0,9.589586,0.0,0.40589696,7.9653835,11.522985
2002-04-27 12:00:00,0.27519974,0.049594708,10.801434,0.0,0.14159447,9.475155,0.2744919
2002-04-28 12:00:00,0.0,0.36539742,5.616299,2.4819918,12.784308,1.291724,0.0
2002-04-29 12:00:00,0.0,5.28204,11.592928,4.9519,1.0219862,0.0,0.46020293
2002-04-30 12:00:00,0.0,12.789902,16.62484,26.981121,0.0,0.0,1.391919
2002-05-01 12:00:00,0.010630629,4.142215,3.3827727,12.101886,0.24575408,0.40859714,6.731322
2002-05-02 12:00:00,2.1187613,14.313097,1.6895852,0.28894782,11.439663,0.030952705,0.0068710293
2002-05-03 12:00:00,2.313416,5.957985,2.4983082,6.9690475,5.0880213,0.30692652,1.7678156
2002-05-04 12:00:00,5.284356,1.0897098,0.33433312,1.7803462,0.5116898,3.3234987,0.6088244
2002-05-05 12:00:00,9.009795,4.939945,0.1347638,3.7949896,0.38885754,7.6587453,1.3190426
2002-05-06 12:00:00,8.005394,1.3194115,1.9093531,2.0332103,0.081248894,6.852249,2.3190174
2002-05-07 12:00:00,0.14287467,0.32195273,7.7885947,1.3893424,8.229991,5.9069433,1.1540465
2002-05-08 12:00:00,0.016445277,3.0082428,40.35865,0.0,0.6868426,7.41238,0.13597116
2002-05-09 12:00:00,0.023837946,0.0014361035,17.378239,0.0,11.487867,17.36021,2.5524437
2002-05-10 12:00:00,0.0,3.163779,18.58311,0.0,12.741034,13.652319,4.4441447
2002-05-11 12:00:00,0.0,1.785336,4.5840077,0.017069677,0.012230635,0.15688139,14.197388
2002-05-12 12:00:00,0.0,3.2798247,0.121324964,0.49311376,0.18719937,0.0,1.3793579
2002-05-13 12:00:00,6.3664656,0.1400042,0.0,2.1283545,14.378223,0.0,1.5139979
2002-05-14 12:00:00,2.3707285,0.0033919155,0.07961271,0.88129526,5.642543,0.04214531,0.0
2002-05-15 12:00:00,1.4036282,0.00042044072,1.1641951,1.7625741,10.458609,0.004387815,5.992552
2002-05-16 12:00:00,4.181427,0.62839836,0.0,0.31267762,12.795742,4.207385,14.102235
2002-05-17 12:00:00,3.7208462,1.4631305,0.009520059,2.2842622,3.7993107,5.092503,8.076054
2002-05-18 12:00:00,2.4472394,0.41851956,0.0,0.013160564,3.2021747,4.370315,4.9411983
2002-05-19 12:00:00,6.3904104,6.8102055,0.21701606,12.1588125,0.04725835,4.269737,0.14059484
2002-05-20 12:00:00,9.031641,3.5710123,3.0187948,9.362125,6.206335,5.3317895,0.6870247
2002-05-21 12:00:00,3.8125148,0.312727,1.7746813,3.4557586,2.6595395,16.680967,0.06733111
2002-05-22 12:00:00,1.7418251,0.14429267,0.0076814927,5.3670745,0.010978775,4.3442893,0.0
2002-05-23 12:00:00,0.06290171,0.0,0.017252216,28.115421,1.5175796,9.028221,0.36138552
2002-05-24 12:00:00,0.0024977468,0.0,0.0,3.087438,0.0,0.24042097,0.2659655
2002-05-25 12:00:00,1.9617863,0.42045912,0.38873774,12.477592,1.6260233,0.0,4.5420637
2002-05-26 12:00:00,0.79123676,9.71586,6.537005,3.7614677,0.0,0.0,5.922783
2002-05-27 12:00:00,6.7074594,0.06484608,0.12951855,3.1920664,0.5149709,0.0,5.5738845
2002-05-28 12:00:00,11.8289175,0.04787889,4.649681,5.299308,0.0,0.0,5.1366024
2002-05-29 12:00:00,5.7894936,0.0,3.5633974,12.413761,0.0,2.3603945,2.956583
2002-05-30 12:00:00,0.029145405,0.0,27.199108,0.0,17.907412,4.1693916,0.35631433
2002-05-31 12:00:00,0.0,0.19749568,35.84,3.1184745,8.191145,0.4996599,0.0
2002-06-01 12:00:00,1.3284093,7.039579,16.36684,4.4190116,4.278659,4.517912,2.8650293
2002-06-02 12:00:00,0.0,2.26759,6.69372,10.51461,1.0446546,0.23970017,10.446467
2002-06-03 12:00:00,0.0,0.03884147,0.9109584,9.009495,2.2187042,10.965476,6.4527645
2002-06-04 12:00:00,3.5070581,4.252617,0.23889904,3.382166,0.2617927,4.590987,5.942536
2002-06-05 12:00:00,9.619349,7.5933127,0.0,9.616533,0.004487147,4.1194797,0.0075355675
2002-06-06 12:00:00,4.1698093,0.0029836418,0.16254114,0.28095895,6.382949,3.292151,0.0
2002-06-07 12:00:00,5.625276,6.1148973,0.0,3.5053668,14.766058,2.6713386,0.009733676
2002-06-08 12:00:00,5.7189136,6.7957115,2.080587,2.0185328,17.2756,5.9799585,0.0111839585
2002-06-09 12:00:00,0.4388291,0.051846374,1.5149829,0.42046735,13.74346,9.450985,0.040553957
2002-06-10 12:00:00,0.0,0.0,0.0,0.0033080978,0.039950896,9.171249,0.33603477
2002-06-11 12:00:00,0.0,0.0038921183,0.0,0.0,0.16074088,0.04665865,0.11166602
2002-06-12 12:00:00,0.0,0.0,0.0,0.0,1.0079547,3.3472664,0.08925071
2002-06-13 12:00:00,0.0,0.41374987,0.48272952,0.032662373,0.0,0.0,0.7065009
2002-06-14 12:00:00,0.0,0.50715756,0.09920119,0.0,0.0,0.22232094,0.71729696
2002-06-15 12:00:00,0.0,5.4520082,0.033612806,0.0,0.0,1.4213328,0.0
2002-06-16 12:00:00,0.08118084,1.1979089,1.251811,0.268141,0.0,4.101507,0.0
2002-06-17 12:00:00,13.799435,0.0049353987,1.6234839,1.0636802,0.0,0.2035895,1.3613648
2002-06-18 12:00:00,8.20676,0.0,1.7642022,0.0,0.30368584,0.0,0.90914696
2002-06-19 12:00:00,0.0,0.0,0.41891435,0.007520256,0.058313146,0.027781352,0.7687995
2002-06-20 12:00:00,0.0,0.776226,0.84099406,0.0,0.1068916,0.0,4.1878963
2002-06-21 12:00:00,0.0,19.150177,0.032967567,0.0,0.038848184,0.0,0.44748122
2002-06-22 12:00:00,0.0,8.372197,0.009525869,8.462314,0.0,0.0014830336,0.7190911
2002-06-23 12:00:00,0.0,5.5823197,0.030470364,4.856889,0.0,0.0,5.5119114
2002-06-24 12:00:00,0.0,10.023166,11.588158,7.961999,0.004628131,0.013075958,22.976612
2002-06-25 12:00:00,0.0,14.731071,5.1428986,1.8060803,0.033810075,0.16387708,0.33485276
2002-06-26 12:00:00,0.0,40.34365,9.567708,0.12150796,1.7528286,0.0029403812,1.187671
2002-06-27 12:00:00,8.191566,10.410467,14.78521,0.013176964,4.6698127,3.206987,0.0
2002-06-28 12:00:00,18.444881,4.1231337,12.145421,0.454876,1.1717428,1.8433348,0.0
2002-06-29 12:00:00,9.856507,0.091489755,0.043783307,0.0,0.7098205,0.03131297,0.0
2002-06-30 12:00:00,3.3388715,0.44982448,0.0,0.03947947,1.5057923,0.0023617684,0.0
2002-07-01 12:00:00,0.4268532,0.12135504,0.0,0.049400613,6.0633545,5.481098,0.0
2002-07-02 12:00:00,0.15941356,0.0,3.6950133,0.0,0.039026167,12.091855,0.0055698254
2002-07-03 12:00:00,0.25377533,0.16015875,0.6623027,0.0,0.25287426,7.8805075,1.2102206
2002-07-04 12:00:00,1.683786,0.0,0.00056103827,0.0,0.016009515,0.6073066,0.0
2002-07-05 12:00:00,0.0306408,0.049099274,4.446442,0.0,0.0,0.0,0.0
2002-07-06 12:00:00,0.005176423,0.0023286468,1.0777664,0.0,0.10135088,0.15310216,0.0
2002-07-07 12:00:00,17.602009,0.0,0.017910333,0.0,0.0,0.0,0.0
2002-07-08 12:00:00,5.527721,0.0,0.0013897526,0.08160168,0.0,1.0445058,0.0
2002-07-09 12:00:00,0.0,0.0,0.0132953515,0.0,0.1758661,0.0,0.037132636
2002-07-10 12:00:00,0.0,0.0,0.0065661757,1.5377018,0.0,6.2502627,0.0
2002-07-11 12:00:00,0.0,1.8451333,0.85816294,0.0017763958,0.0,0.0,7.767088
2002-07-12 12:00:00,0.0,16.38127,0.0015227216,0.0,0.0,0.22701633,1.5144627
2002-07-13 12:00:00,0.0,3.255886,0.0775744,0.0,0.0,0.4206603,0.9016472
2002-07-14 12:00:00,0.0,0.0,0.14499192,1.7344956,0.0,0.0,0.03400935
2002-07-15 12:00:00,0.0,1.0423465,0.0,0.48908007,2.6059566,0.0,1.727932
2002-07-16 12:00:00,0.0,0.14030929,0.0,0.0,0.8674147,0.4530094,0.13309728
2002-07-17 12:00:00,0.0,0.25246233,0.013126364,0.0794182,2.9597957,0.0,0.0
2002-07-18 12:00:00,0.0,1.7609584,0.00045547742,4.602849,0.5606684,6.1501656,0.64058465
2002-07-19 12:00:00,0.0,0.0,0.0,0.078209445,0.84195465,0.007183656,0.0
2002-07-20 12:00:00,0.0,0.0,1.5043256,0.3016377,0.0,15.299444,0.0
2002-07-21 12:00:00,0.0,0.0,0.0,0.0,0.0,18.95629,0.95458746
2002-07-22 12:00:00,0.0,0.0,0.0,0.19415176,0.0,0.0,6.252537
2002-07-23 12:00:00,0.0,1.3102608,0.0,0.7406258,0.0,0.5427056,0.0
2002-07-24 12:00:00,0.0,0.0,0.0050363885,0.0,5.5362873,0.0,0.073747575
2002-07-25 12:00:00,0.0,0.10265372,0.0,2.9887004,15.331369,0.0,0.9635122
2002-07-26 12:00:00,0.013152067,0.0,0.0034284168,0.0,0.69395983,0.0,0.0
2002-07-27 12:00:00,0.0013221577,0.0,0.0,0.003830269,3.0251856,0.0,0.0
2002-07-28 12:00:00,1.2934648,0.0,0.0,0.0,2.8789666,0.0,0.0101128835
2002-07-29 12:00:00,1.6973585,0.0,0.0,0.0,7.6486626,0.0,4.6211486
2002-07-30 12:00:00,0.12652242,8.49432,0.0,0.0,0.15489906,0.00040692172,0.0
2002-07-31 12:00:00,0.0,0.02115317,0.23466244,0.0,4.338032,0.0,0.0
2002-08-01 12:00:00,0.0,0.24008888,0.18925251,0.0,0.16049653,0.0,0.29353037
2002-08-02 12:00:00,0.0597865,0.0,1.1544265,0.0,0.035420343,0.22266442,0.04136127
2002-08-03 12:00:00,0.51461345,0.04518335,5.9955206,0.0,0.03977322,0.0,0.057454824
2002-08-04 12:00:00,5.4093795,0.13727318,4.6111536,0.16831872,0.0,1.0196338,0.0
2002-08-05 12:00:00,5.8364143,0.0,2.2849293,0.26848707,0.0,0.041745573,0.06708555
2002-08-06 12:00:00,2.5578575,0.0,0.28046694,0.0,0.0,0.0,0.0034608627
2002-08-07 12:00:00,0.0,0.0,0.3942792,0.0,0.0,0.016277643,0.0
2002-08-08 12:00:00,0.0,0.014694357,0.0,0.0,0.0,0.0,1.3282685
2002-08-09 12:00:00,0.0,0.0,0.0,0.044056598,0.0,0.0,0.020264972
2002-08-10 12:00:00,0.0,0.044356495,0.16407591,0.0666424,1.3874543,0.0,0.0
2002-08-11 12:00:00,0.0,0.0,0.22847587,0.0,0.0,0.0,0.0
2002-08-12 12:00:00,0.0,0.017703267,1.6858989,0.0,0.0,0.015361246,0.0
2002-08-13 12:00:00,0.0,14.584105,0.17280534,0.82770646,0.0,0.0,0.0
2002-08-14 12:00:00,0.0,4.0795345,0.005318952,10.130663,0.0,0.01194828,0.0
2002-08-15 12:00:00,0.0,0.00018926592,0.0039934143,10.023691,0.0,0.0,0.0
2002-08-16 12:00:00,0.0,3.0909557,0.013951731,0.0,0.0,0.0,0.929459
2002-08-17 12:00:00,0.0,1.2251627,0.482248,0.00019708762,0.018188456,0.98038185,15.236181
2002-08-18 12:00:00,0.0,2.6466386,0.4493336,0.0,0.4152492,0.0,0.0
2002-08-19 12:00:00,0.0,0.21836227,0.0,0.0,0.0,0.48513335,0.0
2002-08-20 12:00:00,0.0,0.0,0.0,0.01980127,0.0,0.0055126594,0.0
2002-08-21 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0035203462
2002-08-22 12:00:00,0.0,0.003917805,0.0,1.1303356,5.4316497,0.0,4.9074764
2002-08-23 12:00:00,0.0020278492,0.0,0.0,0.0025848318,0.62956285,13.006747,0.0
2002-08-24 12:00:00,0.0,0.009691767,0.0,3.5401347,41.59375,3.5347586,0.018384095
2002-08-25 12:00:00,0.0,1.1483049,0.0,7.6276326,32.406612,0.0017682844,1.7354681
2002-08-26 12:00:00,0.0,0.0,0.0,0.1442379,7.817439,0.0,4.07819
2002-08-27 12:00:00,0.0,0.0058172233,0.0,0.0,5.549662,0.0,0.0
2002-08-28 12:00:00,0.0,0.0,0.10290069,0.011237181,0.015201466,0.38122937,0.048787512
2002-08-29 12:00:00,0.0,0.011764679,0.010727644,0.0,2.0395844,0.0914371,0.0
2002-08-30 12:00:00,0.0,0.0012221171,0.0,0.0064107073,0.12354645,0.0,0.0
