,0
2015-05-09,0.0
2015-05-10,0.0
2015-05-11,1.6924000000000003
2015-05-12,3.9095999999999997
2015-05-13,6.1048
2015-05-14,0.064
2015-05-15,0.04
2015-05-16,0.0
2015-05-17,0.11920000000000001
2015-05-18,0.0
2015-05-19,0.0868
2015-05-20,0.0
2015-05-21,2.3291999999999997
2015-05-22,2.8624
2015-05-23,0.2236
2015-05-24,0.1664
2015-05-25,0.7856000000000001
2015-05-26,0.0
2015-05-27,0.0
2015-05-28,0.0
2015-05-29,0.0
2015-05-30,0.0
2015-05-31,0.0
2015-06-01,9.3816
2015-06-02,5.2112
2015-06-03,0.5256
2015-06-04,0.0
2015-06-05,0.0
2015-06-06,0.0
2015-06-07,0.0
2015-06-08,0.0
2015-06-09,0.0
2015-06-10,0.0
2015-06-11,0.0
2015-06-12,0.0
2015-06-13,0.0
2015-06-14,0.0
2015-06-15,0.0
2015-06-16,0.0
2015-06-17,0.0
2015-06-18,2.0540000000000003
2015-06-19,0.0
2015-06-20,0.0
2015-06-21,0.0
2015-06-22,0.0
2015-06-23,0.0
2015-06-24,0.0
2015-06-25,0.0
2015-06-26,0.0
2015-06-27,0.0
2015-06-28,3.0643999999999996
2015-06-29,0.0
2015-06-30,0.0
2015-07-01,0.0
2015-07-02,0.0
2015-07-03,0.0
2015-07-04,0.0
2015-07-05,0.0
2015-07-06,0.0
2015-07-07,0.45039999999999997
2015-07-08,0.0
2015-07-09,0.0
2015-07-10,2.0584000000000002
2015-07-11,6.454799999999999
2015-07-12,0.0232
2015-07-13,0.0
2015-07-14,0.0
2015-07-15,0.35359999999999997
2015-07-16,0.0
2015-07-17,0.0
2015-07-18,0.0
2015-07-19,0.0
2015-07-20,0.0
2015-07-21,0.9640000000000001
2015-07-22,0.0
2015-07-23,0.0
2015-07-24,6.501600000000001
2015-07-25,5.1288
2015-07-26,3.8892
2015-07-27,0.0
2015-07-28,0.0
2015-07-29,0.0
2015-07-30,0.0
2015-07-31,0.0
2015-08-01,0.0
2015-08-02,0.0
2015-08-03,0.0
2015-08-04,0.28240000000000004
2015-08-05,5.1412
2015-08-06,0.0
2015-08-07,0.0
2015-08-08,0.0
2015-08-09,0.0
2015-08-10,0.0
2015-08-11,0.0
2015-08-12,0.4244
2015-08-13,0.7979999999999999
2015-08-14,20.2784
2015-08-15,1.7107999999999999
2015-08-16,0.0
2015-08-17,0.0
2015-08-18,0.0
2015-08-19,0.0
2015-08-20,0.0336
2015-08-21,0.0876
2015-08-22,0.0
2015-08-23,0.0
2015-08-24,0.0
2015-08-25,0.0
2015-08-26,0.0
2015-08-27,1.0475999999999999
2015-08-28,9.490800000000002
2015-08-29,45.5912
2015-08-30,17.181600000000003
2015-08-31,30.092399999999998
2015-09-01,20.444000000000003
2015-09-02,14.605200000000004
2015-09-03,6.0952
2015-09-04,4.319599999999999
2015-09-05,4.2812
2015-09-06,3.6956
2015-09-07,0.4016
2015-09-08,3.0836
2015-09-09,0.0
2015-09-10,0.0
2015-09-11,0.0
2015-09-12,0.0
2015-09-13,0.1492
2015-09-14,5.6852
2015-09-15,0.1892
2015-09-16,2.0456000000000003
2015-09-17,4.289600000000002
2015-09-18,3.5907999999999998
2015-09-19,12.069599999999998
2015-09-20,20.009600000000006
2015-09-21,0.9928000000000001
2015-09-22,0.0
2015-09-23,0.0
2015-09-24,2.37
2015-09-25,6.7016
2015-09-26,2.9876
2015-09-27,0.1892
2015-09-28,0.0
2015-09-29,0.0
2015-09-30,0.0
2015-10-01,0.0
2015-10-02,2.426
2015-10-03,0.0
2015-10-04,0.0
2015-10-05,0.2084
2015-10-06,5.6868
2015-10-07,12.826400000000001
2015-10-08,0.31880000000000003
2015-10-09,10.5208
2015-10-10,50.76280000000001
2015-10-11,1.8268000000000004
2015-10-12,8.5892
2015-10-13,0.30160000000000003
2015-10-14,0.0
2015-10-15,0.0
2015-10-16,0.0
2015-10-17,3.5268
2015-10-18,2.8028000000000004
2015-10-19,2.4404000000000003
2015-10-20,0.3568
2015-10-21,0.1124
2015-10-22,0.0
2015-10-23,0.04
2015-10-24,0.8420000000000001
2015-10-25,7.7488
2015-10-26,1.8768000000000002
2015-10-27,1.3783999999999998
2015-10-28,16.5016
2015-10-29,24.266799999999993
2015-10-30,41.9212
2015-10-31,63.45839999999999
2015-11-01,30.856399999999997
2015-11-02,10.2436
2015-11-03,0.5708
2015-11-04,4.623999999999999
2015-11-05,4.1524
2015-11-06,8.0612
2015-11-07,31.936400000000003
2015-11-08,6.476
2015-11-09,3.3128
2015-11-10,8.1084
2015-11-11,9.043199999999999
2015-11-12,45.067199999999985
2015-11-13,72.18479999999998
2015-11-14,33.6624
2015-11-15,10.980400000000001
2015-11-16,34.88159999999999
2015-11-17,67.14400000000002
2015-11-18,6.261199999999999
2015-11-19,0.0352
2015-11-20,0.0
2015-11-21,0.1628
2015-11-22,0.6684
2015-11-23,7.688399999999999
2015-11-24,0.0
2015-11-25,0.0
2015-11-26,0.0
2015-11-27,0.0
2015-11-28,0.0
2015-11-29,0.0
2015-11-30,0.9384
2015-12-01,10.341999999999999
2015-12-02,15.4308
2015-12-03,38.022000000000006
2015-12-04,12.8176
2015-12-05,38.373200000000004
2015-12-06,29.2812
2015-12-07,22.907999999999998
2015-12-08,66.6616
2015-12-09,22.1496
2015-12-10,15.6832
2015-12-11,5.302
2015-12-12,26.97
2015-12-13,14.551599999999999
2015-12-14,2.358
2015-12-15,8.6412
2015-12-16,2.5855999999999995
2015-12-17,24.7852
2015-12-18,25.040000000000006
2015-12-19,10.183200000000001
2015-12-20,20.871599999999997
2015-12-21,13.266000000000002
2015-12-22,12.992799999999997
2015-12-23,18.143599999999996
2015-12-24,6.9124000000000025
2015-12-25,1.6376000000000002
2015-12-26,4.516
2015-12-27,13.3728
2015-12-28,2.0147999999999997
2015-12-29,0.0
2015-12-30,0.0
2015-12-31,0.0
2016-01-01,0.0
2016-01-02,0.0
2016-01-03,2.2192
2016-01-04,4.226400000000001
2016-01-05,3.743600000000001
2016-01-06,0.0
2016-01-07,0.036000000000000004
2016-01-08,0.0
2016-01-09,0.0
2016-01-10,0.0
2016-01-11,13.150000000000002
2016-01-12,25.254
2016-01-13,13.0528
2016-01-14,0.218
2016-01-15,9.8588
2016-01-16,19.619600000000002
2016-01-17,18.8448
2016-01-18,6.3504000000000005
2016-01-19,8.096
2016-01-20,19.6276
2016-01-21,47.5884
2016-01-22,21.1136
2016-01-23,14.2508
2016-01-24,1.1199999999999999
2016-01-25,1.85
2016-01-26,22.848000000000003
2016-01-27,37.8324
2016-01-28,28.729599999999994
2016-01-29,22.363600000000005
2016-01-30,10.461200000000002
2016-01-31,5.6888
2016-02-01,3.8864
2016-02-02,0.9231999999999999
2016-02-03,15.544000000000004
2016-02-04,7.572800000000001
2016-02-05,17.042
2016-02-06,8.079999999999998
2016-02-07,0.64
2016-02-08,0.0
2016-02-09,0.0
2016-02-10,7.767600000000001
2016-02-11,18.2292
2016-02-12,29.890800000000002
2016-02-13,18.432000000000002
2016-02-14,34.815599999999996
2016-02-15,44.38879999999999
2016-02-16,5.399999999999998
2016-02-17,12.0704
2016-02-18,10.3272
2016-02-19,20.021600000000007
2016-02-20,2.2716
2016-02-21,7.501599999999999
2016-02-22,1.6924
2016-02-23,0.0
2016-02-24,0.0
2016-02-25,0.0
2016-02-26,7.598400000000001
2016-02-27,3.3983999999999996
2016-02-28,22.584399999999995
2016-02-29,11.520799999999998
2016-03-01,32.8876
2016-03-02,17.9628
2016-03-03,11.842
2016-03-04,10.473199999999999
2016-03-05,10.199199999999998
2016-03-06,8.79
2016-03-07,9.473999999999997
2016-03-08,2.3947999999999996
2016-03-09,30.9588
2016-03-10,12.241599999999998
2016-03-11,10.194000000000003
2016-03-12,12.9012
2016-03-13,16.593999999999998
2016-03-14,19.228799999999996
2016-03-15,4.737199999999999
2016-03-16,0.946
2016-03-17,0.0
2016-03-18,0.0
2016-03-19,0.0
2016-03-20,4.981600000000001
2016-03-21,10.7248
2016-03-22,9.2944
2016-03-23,17.296799999999998
2016-03-24,16.117199999999997
2016-03-25,3.1532
2016-03-26,13.867999999999997
2016-03-27,17.307199999999998
2016-03-28,0.08560000000000001
2016-03-29,0.0
2016-03-30,0.0
2016-03-31,0.0
2016-04-01,0.0
2016-04-02,0.0
2016-04-03,8.932799999999999
2016-04-04,11.1184
2016-04-05,2.6615999999999995
2016-04-06,0.1328
2016-04-07,0.0
2016-04-08,0.0
2016-04-09,0.0
2016-04-10,0.0
2016-04-11,0.0
2016-04-12,10.236399999999998
2016-04-13,1.7316
2016-04-14,9.254399999999999
2016-04-15,0.068
2016-04-16,0.0
2016-04-17,0.0
2016-04-18,0.0
2016-04-19,0.0
2016-04-20,0.0
2016-04-21,0.0
2016-04-22,5.7112
2016-04-23,8.6828
2016-04-24,6.880400000000001
2016-04-25,1.2428
2016-04-26,0.0
2016-04-27,0.9932
2016-04-28,0.9612
2016-04-29,0.8195999999999999
2016-04-30,0.0
2016-05-01,0.0
2016-05-02,0.0
2016-05-03,2.9916
2016-05-04,2.2104
2016-05-05,0.0
2016-05-06,0.0
2016-05-07,0.0424
2016-05-08,2.7155999999999993
2016-05-09,0.7096000000000001
2016-05-10,0.0
2016-05-11,0.0
2016-05-12,0.0
2016-05-13,0.0
2016-05-14,0.3536000000000001
2016-05-15,0.3696
2016-05-16,0.03
2016-05-17,0.0
2016-05-18,4.8316
2016-05-19,3.4716000000000005
2016-05-20,2.7268
2016-05-21,5.969600000000001
2016-05-22,5.0552
2016-05-23,1.1840000000000002
2016-05-24,0.2004
2016-05-25,0.04
2016-05-26,3.1084000000000005
2016-05-27,4.6344
2016-05-28,11.6068
2016-05-29,4.280799999999999
2016-05-30,0.0
2016-05-31,0.0
2016-06-01,9.856000000000002
2016-06-02,6.3312
2016-06-03,0.0
2016-06-04,0.0
2016-06-05,0.0
2016-06-06,0.0
2016-06-07,0.0
2016-06-08,0.10439999999999999
2016-06-09,6.7132000000000005
2016-06-10,7.344399999999999
2016-06-11,5.81
2016-06-12,0.9396000000000001
2016-06-13,13.107599999999998
2016-06-14,11.22
2016-06-15,0.36519999999999997
2016-06-16,0.3088
2016-06-17,2.5832000000000006
2016-06-18,14.960799999999999
2016-06-19,0.0
2016-06-20,0.0
2016-06-21,0.0676
2016-06-22,3.2608000000000006
2016-06-23,13.763200000000001
2016-06-24,2.9996000000000005
2016-06-25,0.0
2016-06-26,0.0
2016-06-27,0.0
2016-06-28,0.0
2016-06-29,0.0
2016-06-30,0.0
2016-07-01,0.0
2016-07-02,0.7756000000000001
2016-07-03,4.4088
2016-07-04,5.811200000000001
2016-07-05,3.0727999999999995
2016-07-06,0.10880000000000001
2016-07-07,3.8884000000000007
2016-07-08,9.8892
2016-07-09,7.961199999999999
2016-07-10,0.44880000000000003
2016-07-11,0.2992
2016-07-12,2.582
2016-07-13,0.0
2016-07-14,0.1348
2016-07-15,1.804
2016-07-16,0.9812000000000001
2016-07-17,4.948
2016-07-18,4.7456
2016-07-19,0.0204
2016-07-20,0.0
2016-07-21,1.6447999999999998
2016-07-22,3.4008000000000003
2016-07-23,0.0
2016-07-24,0.0
2016-07-25,0.0
2016-07-26,0.0
2016-07-27,0.0
2016-07-28,0.0
2016-07-29,0.0
2016-07-30,0.0
2016-07-31,0.0
2016-08-01,0.0404
2016-08-02,3.9052
2016-08-03,0.0
2016-08-04,0.0
2016-08-05,0.0
2016-08-06,0.0
2016-08-07,0.5272
2016-08-08,4.078
2016-08-09,0.0
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,0.0
2016-08-13,0.0
2016-08-14,0.0
2016-08-15,0.0
2016-08-16,0.0
2016-08-17,0.0
2016-08-18,0.0
2016-08-19,0.0
2016-08-20,0.0
2016-08-21,0.4104
2016-08-22,0.11
2016-08-23,0.0
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,0.0
2016-08-27,0.136
2016-08-28,0.6876000000000001
2016-08-29,0.0
2016-08-30,0.0
2016-08-31,13.764399999999993
2016-09-01,10.0596
2016-09-02,13.293200000000002
2016-09-03,0.6468
2016-09-04,2.6348000000000003
2016-09-05,1.5384
2016-09-06,1.1252000000000002
2016-09-07,7.009599999999998
2016-09-08,1.8532
2016-09-09,0.0
2016-09-10,0.298
2016-09-11,0.0
2016-09-12,0.0
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,0.0
2016-09-16,8.981999999999998
2016-09-17,39.152
2016-09-18,11.101199999999997
2016-09-19,18.448800000000002
2016-09-20,0.688
2016-09-21,0.0
2016-09-22,1.1623999999999999
2016-09-23,6.423600000000001
2016-09-24,1.902
2016-09-25,0.0
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,0.27
2016-10-01,2.7252000000000005
2016-10-02,0.0
2016-10-03,3.9156
2016-10-04,6.9479999999999995
2016-10-05,2.8783999999999996
2016-10-06,13.748399999999998
2016-10-07,15.763200000000001
2016-10-08,62.38919999999999
2016-10-09,2.8528000000000002
2016-10-10,2.6236
2016-10-11,0.0
2016-10-12,14.8604
2016-10-13,45.8544
2016-10-14,54.88839999999999
2016-10-15,26.491599999999995
2016-10-16,17.528000000000006
2016-10-17,17.700000000000003
2016-10-18,11.204800000000004
2016-10-19,26.812400000000004
2016-10-20,33.75920000000001
2016-10-21,12.998399999999998
2016-10-22,4.205599999999999
2016-10-23,2.5043999999999995
2016-10-24,7.904
2016-10-25,5.9748
2016-10-26,44.0136
2016-10-27,8.2196
2016-10-28,1.3619999999999999
2016-10-29,7.029199999999999
2016-10-30,7.838800000000001
2016-10-31,18.704
2016-11-01,21.170400000000004
2016-11-02,26.1076
2016-11-03,1.5335999999999999
2016-11-04,7.249200000000002
2016-11-05,34.5828
2016-11-06,6.388000000000001
2016-11-07,3.5488000000000004
2016-11-08,2.1936
2016-11-09,9.337200000000001
2016-11-10,0.7455999999999999
2016-11-11,9.0028
2016-11-12,26.7608
2016-11-13,31.2868
2016-11-14,20.6848
2016-11-15,34.1292
2016-11-16,4.508000000000001
2016-11-17,2.926
2016-11-18,4.058
2016-11-19,8.301200000000001
2016-11-20,11.7684
2016-11-21,8.126
2016-11-22,10.69
2016-11-23,14.082000000000003
2016-11-24,37.1956
2016-11-25,14.468
2016-11-26,21.907200000000003
2016-11-27,16.150000000000002
2016-11-28,5.532
2016-11-29,4.7456
2016-11-30,19.354
2016-12-01,5.079200000000001
2016-12-02,12.318
2016-12-03,20.785999999999998
2016-12-04,5.452000000000001
2016-12-05,3.1439999999999997
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,6.129999999999999
2016-12-09,17.086399999999998
2016-12-10,17.7132
2016-12-11,14.885199999999996
2016-12-12,4.001999999999999
2016-12-13,0.0
2016-12-14,0.0
2016-12-15,0.0
2016-12-16,0.0
2016-12-17,0.8244
2016-12-18,13.2048
2016-12-19,24.1668
2016-12-20,19.008
2016-12-21,0.3812
2016-12-22,8.3904
2016-12-23,10.3392
2016-12-24,0.4808
2016-12-25,0.0
2016-12-26,19.543200000000002
2016-12-27,19.889999999999997
2016-12-28,7.056399999999999
2016-12-29,25.262800000000002
2016-12-30,2.2376
2017-01-01,0.0
2017-01-02,0.0
2017-01-03,0.0
2017-01-04,0.0
2017-01-05,0.0
2017-01-06,0.0
2017-01-07,0.1928
2017-01-08,20.3788
2017-01-09,3.515200000000001
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,0.0
2017-01-14,0.0
2017-01-15,0.0
2017-01-16,8.8224
2017-01-17,51.77079999999999
2017-01-18,33.72720000000001
2017-01-19,20.992800000000003
2017-01-20,3.2832
2017-01-21,0.6736
2017-01-22,3.7744000000000004
2017-01-23,0.2588
2017-01-24,0.10679999999999999
2017-01-25,0.0
2017-01-26,0.0
2017-01-27,0.0
2017-01-28,0.0
2017-01-29,3.8720000000000003
2017-01-30,0.8884000000000001
2017-01-31,0.0
2017-02-01,0.0
2017-02-02,1.2168
2017-02-03,25.848799999999997
2017-02-04,27.1444
2017-02-05,14.774000000000001
2017-02-06,10.6924
2017-02-07,0.3956
2017-02-08,34.623599999999996
2017-02-09,41.71800000000001
2017-02-10,19.016399999999997
2017-02-11,2.6903999999999995
2017-02-12,0.0
2017-02-13,0.0
2017-02-14,26.588800000000003
2017-02-15,53.07160000000001
2017-02-16,16.0092
2017-02-17,1.7436
2017-02-18,6.3308
2017-02-19,8.5572
2017-02-20,6.926800000000001
2017-02-21,1.9875999999999996
2017-02-22,2.2544000000000004
2017-02-23,0.48480000000000006
2017-02-24,0.0
2017-02-25,7.3164
2017-02-26,4.9592
2017-02-27,6.6095999999999995
2017-02-28,8.718
2017-03-01,13.084799999999998
2017-03-02,17.9732
2017-03-03,33.822399999999995
2017-03-04,11.0048
2017-03-05,15.853199999999998
2017-03-06,18.2096
2017-03-07,17.527599999999996
2017-03-08,11.611199999999998
2017-03-09,22.1704
2017-03-10,8.974799999999998
2017-03-11,13.006000000000002
2017-03-12,10.124400000000001
2017-03-13,22.798400000000004
2017-03-14,36.958800000000004
2017-03-15,20.805600000000005
2017-03-16,2.8504
2017-03-17,31.933200000000003
2017-03-18,27.7076
2017-03-19,0.45039999999999997
2017-03-20,3.3256
2017-03-21,6.786000000000002
2017-03-22,13.4048
2017-03-23,7.5136
2017-03-24,19.331200000000003
2017-03-25,9.1672
2017-03-26,11.054400000000001
2017-03-27,8.63
2017-03-28,31.871199999999998
2017-03-29,27.8988
2017-03-30,5.6912
2017-03-31,6.718000000000001
2017-04-01,5.6336
2017-04-02,3.0884000000000005
2017-04-03,0.0
2017-04-04,8.012
2017-04-05,18.822
2017-04-06,9.6648
2017-04-07,16.3696
2017-04-08,7.280800000000002
2017-04-09,5.274400000000001
2017-04-10,8.708
2017-04-11,7.0152
2017-04-12,12.684000000000001
2017-04-13,8.3516
2017-04-14,9.07
2017-04-15,2.02
2017-04-16,0.9323999999999999
2017-04-17,6.8464
2017-04-18,4.960799999999999
2017-04-19,7.166399999999999
2017-04-20,6.243599999999999
2017-04-21,0.3184
2017-04-22,4.516
2017-04-23,5.210800000000001
2017-04-24,1.3792000000000002
2017-04-25,6.9712
2017-04-26,10.780799999999997
2017-04-27,4.539600000000001
2017-04-28,0.5968
2017-04-29,8.036800000000001
2017-04-30,1.8311999999999997
2017-05-01,2.0664
2017-05-02,5.3992
2017-05-03,6.385199999999998
2017-05-04,16.6504
2017-05-05,7.8852
2017-05-06,1.1612
2017-05-07,0.0
2017-05-08,0.0
2017-05-09,0.0
2017-05-10,0.7204
2017-05-11,12.564
2017-05-12,3.3952
2017-05-13,3.222
2017-05-14,4.010400000000001
2017-05-15,13.5452
2017-05-16,9.138800000000002
2017-05-17,0.0
2017-05-18,0.0
2017-05-19,0.0
2017-05-20,0.0
2017-05-21,0.0
2017-05-22,0.0
2017-05-23,0.0
2017-05-24,1.9364000000000001
2017-05-25,0.514
2017-05-26,0.0
2017-05-27,0.0
2017-05-28,0.0
2017-05-29,0.0
2017-05-30,6.0291999999999994
2017-05-31,3.8059999999999996
2017-06-01,5.132399999999999
2017-06-02,0.0
2017-06-03,0.0
2017-06-04,0.0
2017-06-05,0.0
2017-06-06,0.0
2017-06-07,3.3888
2017-06-08,14.081600000000002
2017-06-09,2.9983999999999993
2017-06-10,1.6323999999999999
2017-06-11,0.0
2017-06-12,0.4268
2017-06-13,2.3456
2017-06-14,2.3176
2017-06-15,22.414400000000004
2017-06-16,1.1244
2017-06-17,2.0728
2017-06-18,3.6304000000000003
2017-06-19,0.19240000000000002
2017-06-20,0.5528
2017-06-21,0.0
2017-06-22,0.0
2017-06-23,0.0
2017-06-24,0.0
2017-06-25,0.0
2017-06-26,0.0
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,0.0
2017-06-30,0.0
2017-07-01,0.0
2017-07-02,0.0
2017-07-03,0.0
2017-07-04,0.0
2017-07-05,0.0
2017-07-06,0.0
2017-07-07,0.0
2017-07-08,0.0
2017-07-09,0.0
2017-07-10,0.0
2017-07-11,0.0
2017-07-12,0.0
2017-07-13,0.0
2017-07-14,0.0
2017-07-15,0.0
2017-07-16,0.0
2017-07-17,0.0
2017-07-18,0.0
2017-07-19,0.1392
2017-07-20,1.1156
2017-07-21,0.064
2017-07-22,0.0
2017-07-23,0.0
2017-07-24,0.0
2017-07-25,0.0
2017-07-26,0.0
2017-07-27,0.0
2017-07-28,0.0
2017-07-29,0.0
2017-07-30,0.0
2017-07-31,0.0
2017-08-01,0.0
2017-08-02,0.0
2017-08-03,0.0
2017-08-04,0.0
2017-08-05,0.0
2017-08-06,0.0
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-12,3.0135999999999994
2017-08-13,3.0359999999999996
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,0.0
2017-08-17,0.0
2017-08-18,0.0
2017-08-19,0.0
2017-08-20,0.0
2017-08-21,0.0
2017-08-22,0.0
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,0.0
2017-08-26,0.0
2017-08-27,0.0
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,1.7915999999999999
2017-08-31,0.0
2017-09-01,0.0
2017-09-02,0.0
2017-09-03,0.0
2017-09-04,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,1.1268
2017-09-09,6.6064
2017-09-10,0.0
2017-09-11,0.0
2017-09-12,0.0
2017-09-13,0.0
2017-09-14,0.0
2017-09-15,0.0
2017-09-16,0.0
2017-09-17,7.1304
2017-09-18,6.878799999999999
2017-09-19,7.8755999999999995
2017-09-20,3.1264
2017-09-21,0.7192000000000001
2017-09-22,0.0
2017-09-23,0.0
2017-09-24,0.16399999999999998
2017-09-25,0.6404000000000001
2017-09-26,0.0
2017-09-27,0.0
2017-09-28,0.2248
2017-09-29,5.8664
2017-09-30,12.036
2017-10-01,4.336399999999999
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,0.0
2017-10-06,13.5932
2017-10-07,16.2476
2017-10-08,1.8707999999999998
2017-10-09,0.0
2017-10-10,2.3688
2017-10-11,3.5551999999999992
2017-10-12,9.553199999999997
2017-10-13,4.1568000000000005
2017-10-14,1.6152000000000002
2017-10-15,0.0
2017-10-16,10.5604
2017-10-17,19.223200000000006
2017-10-18,75.3528
2017-10-19,28.58199999999999
2017-10-20,13.445599999999999
2017-10-21,58.5984
2017-10-22,19.352800000000002
2017-10-23,0.1008
2017-10-24,1.226
2017-10-25,7.471999999999998
2017-10-26,0.04
2017-10-27,0.0
2017-10-28,0.0
2017-10-29,0.0
2017-10-30,0.0
2017-10-31,0.7016
2017-11-01,7.466799999999999
2017-11-02,17.8428
2017-11-03,3.6351999999999998
2017-11-04,3.0292000000000003
2017-11-05,2.1744
2017-11-06,0.0
2017-11-07,1.582
2017-11-08,1.7435999999999998
2017-11-09,6.976800000000001
2017-11-10,1.1172
2017-11-11,7.48
2017-11-12,23.5644
2017-11-13,31.0772
2017-11-14,21.6208
2017-11-15,16.933999999999997
2017-11-16,13.346799999999998
2017-11-17,6.3564
2017-11-18,1.8396000000000001
2017-11-19,28.8992
2017-11-20,17.544
2017-11-21,66.336
2017-11-22,50.95080000000001
2017-11-23,33.998400000000004
2017-11-24,9.3904
2017-11-25,17.8504
2017-11-26,32.93840000000001
2017-11-27,8.1116
2017-11-28,22.117200000000004
2017-11-29,7.0276
2017-11-30,12.550400000000002
2017-12-01,17.6664
2017-12-02,10.360400000000002
2017-12-03,0.39759999999999995
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,0.0
2017-12-07,0.0
2017-12-08,0.0
2017-12-09,0.0
2017-12-10,0.0
2017-12-11,0.0
2017-12-12,0.0
2017-12-13,0.0
2017-12-14,2.8495999999999997
2017-12-15,7.078399999999999
2017-12-16,6.101600000000001
2017-12-17,42.7104
2017-12-18,27.2804
2017-12-19,35.9992
2017-12-20,0.0
2017-12-21,4.3203999999999985
2017-12-22,0.1384
2017-12-23,0.19759999999999997
2017-12-24,2.6956
2017-12-25,1.7939999999999998
2017-12-26,1.2688
2017-12-27,10.0252
2017-12-28,25.6068
2017-12-29,41.792799999999986
2017-12-30,10.773200000000001
2017-12-31,0.0
2018-01-01,0.0
2018-01-02,0.0
2018-01-03,0.0904
2018-01-04,8.5964
2018-01-05,15.484399999999999
2018-01-06,4.3908
2018-01-07,17.039999999999996
2018-01-08,17.102400000000003
2018-01-09,10.924800000000003
2018-01-10,10.548399999999999
2018-01-11,31.142400000000002
2018-01-12,17.5172
2018-01-13,3.9400000000000004
2018-01-14,0.0
2018-01-15,5.614000000000001
2018-01-16,9.100800000000001
2018-01-17,28.632800000000007
2018-01-18,15.1204
2018-01-19,14.421600000000002
2018-01-20,11.5492
2018-01-21,19.8132
2018-01-22,10.3244
2018-01-23,32.828
2018-01-24,14.996399999999994
2018-01-25,10.876
2018-01-26,13.866399999999999
2018-01-27,19.096799999999995
2018-01-28,14.822000000000001
2018-01-29,41.2592
2018-01-30,11.695600000000002
2018-01-31,13.955600000000002
2018-02-01,14.4704
2018-02-02,28.5596
2018-02-03,37.93600000000001
2018-02-04,35.684
2018-02-05,10.755999999999998
2018-02-06,7.1012
2018-02-07,10.7212
2018-02-08,10.236400000000001
2018-02-09,1.9996000000000003
2018-02-10,0.1404
2018-02-11,0.0
2018-02-12,0.0
2018-02-13,8.618400000000001
2018-02-14,7.1632
2018-02-15,7.9003999999999985
2018-02-16,22.319999999999997
2018-02-17,33.0756
2018-02-18,0.504
2018-02-19,0.0
2018-02-20,0.0
2018-02-21,1.2120000000000002
2018-02-22,0.0
2018-02-23,12.598400000000003
2018-02-24,13.7948
2018-02-25,15.814400000000003
2018-02-26,5.561600000000001
2018-02-27,10.010399999999999
2018-02-28,12.964400000000003
2018-03-01,9.110799999999998
2018-03-02,4.5232
2018-03-03,0.42160000000000003
2018-03-04,5.1512
2018-03-05,2.0316
2018-03-06,0.0
2018-03-07,4.986399999999999
2018-03-08,32.178799999999995
2018-03-09,5.1815999999999995
2018-03-10,0.0
2018-03-11,0.12279999999999999
2018-03-12,0.0
2018-03-13,7.489199999999999
2018-03-14,4.9436
2018-03-15,0.0
2018-03-16,0.0
2018-03-17,2.8576000000000006
2018-03-18,0.156
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,6.6579999999999995
2018-03-22,12.6896
2018-03-23,6.9292
2018-03-24,3.9868000000000006
2018-03-25,2.6908000000000003
2018-03-26,18.38
2018-03-27,15.9028
2018-03-28,2.8379999999999996
2018-03-29,7.738
2018-03-30,4.0908
2018-03-31,3.108399999999999
2018-04-01,13.883600000000001
2018-04-02,5.991999999999999
2018-04-03,1.8359999999999996
2018-04-04,13.015200000000002
2018-04-05,12.540799999999999
2018-04-06,9.558799999999998
2018-04-07,22.178399999999996
2018-04-08,11.006400000000001
2018-04-09,2.0247999999999995
2018-04-10,6.977999999999998
2018-04-11,7.4264
2018-04-12,7.474399999999999
2018-04-13,27.165199999999995
2018-04-14,24.2332
2018-04-15,13.150800000000002
2018-04-16,25.689600000000006
2018-04-17,9.513599999999999
2018-04-18,0.0908
2018-04-19,0.0
2018-04-20,6.570399999999999
2018-04-21,7.4395999999999995
2018-04-22,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,0.0
2018-04-27,4.6144
2018-04-28,8.4188
2018-04-29,5.815200000000001
2018-04-30,2.8471999999999995
2018-05-01,0.19039999999999999
2018-05-02,0.0
2018-05-03,0.0
2018-05-04,0.0
2018-05-05,0.0
2018-05-06,0.0
2018-05-07,0.0
2018-05-08,8.454799999999999
2018-05-09,5.874
2018-05-10,3.5664
2018-05-11,0.5892000000000001
2018-05-12,0.0
2018-05-13,0.0
