date,ar_scale,discharge_cfs,prism_3d_tot,daymet_3d_tot,pnnl_3d_tot,conus_3d_tot,ucla_3d_tot,gridmet_3d_tot,hrrr_3d_tot
1988-03-13,0.0,16700,0.2472599744796753,0.6561762690544128,0.0025122906081378,0.7055389285087585,0.4689112901687622,0.4756809338521409,
1988-03-18,0.0,13100,0.1898234188556671,0.0,0.0013593622716143,0.0,0.0,0.0,
1988-03-22,1.0,14600,40.58149719238281,51.31502532958984,74.4625244140625,39.154571533203125,54.33403778076172,72.74046692607003,
1988-03-23,1.0,16400,67.9404525756836,57.83438873291016,97.32635498046876,80.6994400024414,90.51895141601562,76.09396887159532,
1988-03-25,2.0,17600,80.54960632324219,82.24371337890625,97.8822250366211,95.76998901367188,90.42111206054688,104.67840466926069,
1988-03-26,2.0,25300,107.1501922607422,88.65862274169922,79.80885314941406,100.79562377929688,97.71881866455078,120.4301556420233,
1988-04-02,1.0,15500,25.870445251464844,34.601009368896484,42.2826042175293,24.455041885375977,28.077816009521484,46.52276264591444,
1988-04-03,1.0,21100,57.0877685546875,51.5692024230957,80.69297790527344,50.68336486816406,55.43043899536133,60.19299610894946,
1988-04-05,2.0,18700,62.86029052734375,78.92633056640625,84.02535247802734,69.8464584350586,75.05347442626953,90.91867704280162,
1988-04-06,2.0,30700,141.45921325683594,106.0547103881836,103.29315185546876,93.85919952392578,96.71836853027344,118.75661478599224,
1988-04-08,0.0,27200,136.4535675048828,55.583892822265625,72.35393524169922,66.34638214111328,64.67095184326172,45.71517509727622,
1988-04-14,0.0,25300,0.2932024002075195,0.0,0.0917679145932197,1.0091568231582642,4.244884967803955,0.2437743190661477,
1988-04-17,0.0,25900,2.8496007919311523,11.594776153564451,11.144192695617676,3.0072078704833984,11.458306312561035,15.031712062256815,
1988-04-19,0.0,22300,11.18138599395752,11.8419189453125,12.138662338256836,6.7166056632995605,16.0749454498291,9.035797665369651,
1988-04-27,1.0,16700,6.288504600524902,0.2340128868818283,0.9858516454696656,1.3273409605026243,1.5469738245010376,2.7466926070038897,
1988-04-28,1.0,15700,0.7901308536529541,6.797441482543945,5.059384346008301,6.798857688903809,7.776808261871338,12.286186770428008,
1988-04-29,1.0,18200,7.932416915893555,15.100607872009276,15.853280067443848,19.76458549499512,22.894268035888672,23.38132295719844,
1988-05-09,1.0,16400,0.5253214836120605,0.1238212957978248,0.1640949547290802,0.2085725367069244,7.028719425201416,0.5070038910505835,
1988-05-10,1.0,16100,0.5942639112472534,0.1238212957978248,0.3938509523868561,0.0002565132745075,0.5121161341667175,0.5058365758754862,
1988-05-12,1.0,26600,5.186644077301025,13.029951095581056,0.3800666332244873,4.067106419824995e-05,0.3251255750656128,13.648054474708164,
1988-05-13,1.0,35600,22.634206771850582,25.9841365814209,31.435348510742188,20.688486099243164,25.941877365112305,32.44416342412451,
1988-05-14,0.0,36300,30.136520385742188,26.94046401977539,41.29459762573242,29.97763061523437,35.47705078125,33.50894941634241,
1988-05-15,2.0,26300,30.57716560363769,21.5913200378418,41.5055046081543,29.991344451904297,35.40250015258789,19.996108949416342,
1988-05-16,2.0,24300,22.200780868530277,19.008251190185547,21.69380569458008,14.203728675842283,19.11248016357422,19.510505836575888,
1988-05-26,1.0,20900,3.496945142745972,5.994585990905762,0.0064139990136027,0.0002123399754054,0.0454095341265201,2.623540856031126,
1988-05-27,1.0,21400,13.431924819946287,22.988265991210938,14.74375057220459,10.74971866607666,10.665873527526855,19.59922178988328,
